timestamp,epoch_time,image_filename,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,gps_utc,gps_lat,gps_ns,gps_lon,gps_ew,gps_speed_kn,gps_course_deg,gps_valid
2025-11-01_15-53-06-958,1761992586.9586546,images/image_2025-11-01_15-53-06-958_0373.jpg,-0.2991,0.1675,1.3,10.305,39.58,16.58,102306.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-07-434,1761992587.4343545,images/image_2025-11-01_15-53-07-434_0374.jpg,-0.1763,-0.0183,0.7046,-0.71,-4.145,-32.748,102307.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-08-062,1761992588.0622368,images/image_2025-11-01_15-53-08-062_0375.jpg,-0.2019,0.0261,0.9519,0.992,-10.29,-8.053,102308.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-08-658,1761992588.6588542,images/image_2025-11-01_15-53-08-658_0376.jpg,-0.1729,-0.0432,0.9629,12.916,-3.756,-10.71,102308.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-09-150,1761992589.1502318,images/image_2025-11-01_15-53-09-150_0377.jpg,-0.2217,0.2915,1.0198,18.092,3.412,1.26,102309.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-09-582,1761992589.5822337,images/image_2025-11-01_15-53-09-582_0378.jpg,-0.3228,0.2146,1.0503,-0.397,27.42,-33.42,102309.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-10-077,1761992590.0779917,images/image_2025-11-01_15-53-10-077_0379.jpg,-0.1897,0.0718,1.0237,5.038,-6.198,-27.489,102310.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-10-543,1761992590.5434513,images/image_2025-11-01_15-53-10-543_0380.jpg,-0.2209,0.1687,0.9695,0.992,-6.939,-28.267,102310.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-11-036,1761992591.0362167,images/image_2025-11-01_15-53-11-036_0381.jpg,-0.1475,0.0088,0.8748,-4.977,-2.58,4.0,102311.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-11-592,1761992591.592494,images/image_2025-11-01_15-53-11-592_0382.jpg,-0.1792,0.0212,0.9258,-7.107,-5.969,1.74,102311.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-12-084,1761992592.084718,images/image_2025-11-01_15-53-12-084_0383.jpg,-0.262,0.0596,1.1116,-45.87,-3.863,0.557,102311.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-12-569,1761992592.569973,images/image_2025-11-01_15-53-12-569_0384.jpg,-0.2957,0.0217,1.0874,-4.931,6.71,-1.305,102312.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-13-014,1761992593.0141613,images/image_2025-11-01_15-53-13-014_0385.jpg,-0.1575,0.0576,1.0957,8.45,11.145,-1.679,102313.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-13-597,1761992593.5980797,images/image_2025-11-01_15-53-13-597_0386.jpg,-0.1458,0.0662,1.125,8.74,-15.931,52.427,102313.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-14-158,1761992594.1584337,images/image_2025-11-01_15-53-14-158_0387.jpg,-0.1943,0.0605,0.969,-12.321,9.504,11.168,102314.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-14-649,1761992594.6497853,images/image_2025-11-01_15-53-14-649_0388.jpg,-0.2219,0.0435,1.0339,-11.71,-4.947,-15.519,102314.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-15-104,1761992595.1042764,images/image_2025-11-01_15-53-15-104_0389.jpg,-0.2419,0.1362,1.0566,-11.458,-0.924,-9.374,102315.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-15-613,1761992595.6134737,images/image_2025-11-01_15-53-15-613_0390.jpg,-0.2217,0.1428,1.0051,-6.221,3.947,0.397,102315.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-16-126,1761992596.126422,images/image_2025-11-01_15-53-16-126_0391.jpg,-0.3003,0.1851,1.1277,-1.466,17.878,2.527,102316.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-16-611,1761992596.6120546,images/image_2025-11-01_15-53-16-611_0392.jpg,-0.2537,0.1626,0.9858,-7.221,9.634,3.656,102316.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-17-018,1761992597.018627,images/image_2025-11-01_15-53-17-018_0393.jpg,-0.3433,0.1294,1.1121,3.26,10.076,-10.443,102317.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-17-588,1761992597.5884585,images/image_2025-11-01_15-53-17-588_0394.jpg,-0.2102,0.103,0.9314,2.679,7.985,-25.756,102317.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-18-222,1761992598.2224483,images/image_2025-11-01_15-53-18-222_0395.jpg,-0.23,0.2593,1.0037,-13.779,-7.069,-28.267,102318.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-18-728,1761992598.7286468,images/image_2025-11-01_15-53-18-728_0396.jpg,-0.2664,0.2686,0.884,38.924,-3.137,-2.015,102318.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-19-265,1761992599.2660654,images/image_2025-11-01_15-53-19-265_0397.jpg,-0.1943,0.0291,0.886,-7.115,8.611,4.779,102319.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-19-771,1761992599.771626,images/image_2025-11-01_15-53-19-771_0398.jpg,-0.2393,0.1125,0.9329,-2.893,-13.504,9.649,102319.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-20-223,1761992600.2239993,images/image_2025-11-01_15-53-20-223_0399.jpg,-0.2244,0.1023,0.9988,-15.634,0.176,1.107,102320.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-20-703,1761992600.7035341,images/image_2025-11-01_15-53-20-703_0400.jpg,-0.2585,-0.0017,1.0464,-17.84,3.008,-3.053,102320.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-21-184,1761992601.1850803,images/image_2025-11-01_15-53-21-184_0401.jpg,-0.2043,0.051,1.0364,-13.435,9.229,1.427,102321.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-21-822,1761992601.822731,images/image_2025-11-01_15-53-21-822_0402.jpg,-0.1965,0.0469,1.0518,-3.084,10.511,-11.611,102321.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-22-378,1761992602.3783154,images/image_2025-11-01_15-53-22-378_0403.jpg,-0.186,0.0625,0.9038,-10.908,6.405,-3.969,102322.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-23-021,1761992603.021431,images/image_2025-11-01_15-53-23-021_0404.jpg,-0.2468,0.0725,1.0815,0.687,-0.863,1.969,102323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-23-522,1761992603.5227282,images/image_2025-11-01_15-53-23-522_0405.jpg,-0.1768,0.1133,0.7068,31.519,-12.099,-7.786,102323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-24-046,1761992604.0470932,images/image_2025-11-01_15-53-24-046_0406.jpg,-0.2666,-0.0356,1.1121,-4.031,-16.481,6.763,102323.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-24-624,1761992604.624381,images/image_2025-11-01_15-53-24-624_0407.jpg,-0.2812,0.1101,1.0247,46.565,1.427,5.176,102324.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-25-133,1761992605.1335657,images/image_2025-11-01_15-53-25-133_0408.jpg,-0.2146,0.1304,0.9814,-8.702,1.0,3.13,102325.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-25-681,1761992605.681352,images/image_2025-11-01_15-53-25-681_0409.jpg,-0.2322,0.0759,0.979,2.557,-0.328,5.534,102325.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-26-138,1761992606.138197,images/image_2025-11-01_15-53-26-138_0410.jpg,-0.208,0.1772,0.9688,-7.015,-3.168,2.832,102326.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-26-631,1761992606.6319702,images/image_2025-11-01_15-53-26-631_0411.jpg,-0.2266,0.019,0.9358,-5.466,2.321,-1.092,102326.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-27-178,1761992607.178311,images/image_2025-11-01_15-53-27-178_0412.jpg,-0.187,0.0059,0.8303,-17.183,-12.176,-8.137,102327.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-27-894,1761992607.8948846,images/image_2025-11-01_15-53-27-894_0413.jpg,-0.1562,0.1133,1.1018,16.832,6.817,7.145,102327.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-28-376,1761992608.3761678,images/image_2025-11-01_15-53-28-376_0414.jpg,-0.2002,-0.0137,1.1809,-58.038,21.71,0.916,102328.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-28-869,1761992608.8694527,images/image_2025-11-01_15-53-28-869_0415.jpg,-0.2732,0.23,0.9343,21.962,-13.687,0.511,102328.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-29-349,1761992609.3492658,images/image_2025-11-01_15-53-29-349_0416.jpg,-0.2126,0.0215,0.9668,-0.557,3.252,5.748,102329.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-29-812,1761992609.812351,images/image_2025-11-01_15-53-29-812_0417.jpg,-0.1787,0.0383,0.9475,-28.977,0.473,1.076,102329.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-30-308,1761992610.3084257,images/image_2025-11-01_15-53-30-308_0418.jpg,-0.1897,0.0193,0.8308,-12.84,-7.641,-14.229,102330.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-30-819,1761992610.8193383,images/image_2025-11-01_15-53-30-819_0419.jpg,-0.1577,0.011,1.0513,0.031,9.916,0.504,102330.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-31-275,1761992611.2751083,images/image_2025-11-01_15-53-31-275_0420.jpg,-0.2332,0.0076,1.0422,3.046,0.26,-1.435,102331.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-31-756,1761992611.7561858,images/image_2025-11-01_15-53-31-756_0421.jpg,-0.1885,-0.0549,1.033,-7.023,9.863,6.916,102331.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-32-282,1761992612.2823427,images/image_2025-11-01_15-53-32-282_0422.jpg,-0.1831,-0.0771,1.0132,-2.58,14.954,5.115,102332.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-32-719,1761992612.7199094,images/image_2025-11-01_15-53-32-719_0423.jpg,-0.2256,0.0044,0.9551,0.924,-6.084,2.496,102332.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-33-273,1761992613.2732751,images/image_2025-11-01_15-53-33-273_0424.jpg,-0.1873,0.0144,0.9973,-12.55,-6.076,0.656,102333.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-33-759,1761992613.759369,images/image_2025-11-01_15-53-33-759_0425.jpg,-0.2043,0.137,0.9202,5.13,-0.13,-0.924,102333.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-34-230,1761992614.2302337,images/image_2025-11-01_15-53-34-230_0426.jpg,-0.1934,0.0374,0.8789,-0.176,0.756,-1.115,102334.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-34-708,1761992614.7085783,images/image_2025-11-01_15-53-34-708_0427.jpg,-0.2183,-0.0088,0.9192,-4.824,-11.473,-2.153,102334.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-35-144,1761992615.144572,images/image_2025-11-01_15-53-35-144_0428.jpg,-0.1804,0.061,0.8247,6.565,-3.656,-4.092,102335.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-35-695,1761992615.695966,images/image_2025-11-01_15-53-35-695_0429.jpg,-0.2271,0.0613,0.8411,3.992,-2.328,7.626,102335.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-36-149,1761992616.1493683,images/image_2025-11-01_15-53-36-149_0430.jpg,-0.2197,0.0093,0.9346,14.069,13.015,7.481,102336.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-36-631,1761992616.631548,images/image_2025-11-01_15-53-36-631_0431.jpg,-0.1968,-0.0176,0.8813,1.832,-5.229,-1.153,102336.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-37-110,1761992617.1107893,images/image_2025-11-01_15-53-37-110_0432.jpg,-0.2009,0.0894,0.8496,1.473,-0.313,-4.382,102337.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-37-802,1761992617.8026137,images/image_2025-11-01_15-53-37-802_0433.jpg,-0.2078,0.104,0.9324,-7.344,-2.832,-5.458,102337.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-38-237,1761992618.2375984,images/image_2025-11-01_15-53-38-237_0434.jpg,-0.2588,-0.0242,1.0903,1.634,10.87,2.252,102338.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-38-716,1761992618.717002,images/image_2025-11-01_15-53-38-716_0435.jpg,-0.2361,-0.1089,1.1365,7.397,-1.809,0.237,102338.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-39-174,1761992619.1749692,images/image_2025-11-01_15-53-39-174_0436.jpg,-0.2661,0.0571,1.1001,4.214,7.924,6.374,102339.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-39-710,1761992619.7107368,images/image_2025-11-01_15-53-39-710_0437.jpg,-0.1001,0.2378,0.8213,48.802,33.931,1.901,102339.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-40-144,1761992620.1443915,images/image_2025-11-01_15-53-40-144_0438.jpg,-0.1726,0.2476,0.9226,8.901,2.832,-11.527,102340.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-40-630,1761992620.6303353,images/image_2025-11-01_15-53-40-630_0439.jpg,-0.1912,0.0962,1.0735,-17.702,-2.985,-8.031,102340.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-41-131,1761992621.1311593,images/image_2025-11-01_15-53-41-131_0440.jpg,-0.1941,0.113,0.9185,16.359,-7.542,-6.595,102341.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-41-575,1761992621.5752575,images/image_2025-11-01_15-53-41-575_0441.jpg,-0.2305,0.1389,0.9421,-9.015,-2.634,1.878,102341.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-42-070,1761992622.070108,images/image_2025-11-01_15-53-42-070_0442.jpg,-0.2288,0.1658,0.8491,13.779,7.573,16.786,102341.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-42-555,1761992622.5555985,images/image_2025-11-01_15-53-42-555_0443.jpg,-0.2686,0.0544,1.0405,2.603,-2.229,0.405,102342.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-43-024,1761992623.0248342,images/image_2025-11-01_15-53-43-024_0444.jpg,-0.2119,-0.0798,0.9329,-0.244,0.786,-6.489,102343.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-43-495,1761992623.4958565,images/image_2025-11-01_15-53-43-495_0445.jpg,-0.2698,-0.1016,1.2798,-49.351,-12.855,-7.885,102343.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-44-039,1761992624.039676,images/image_2025-11-01_15-53-44-039_0446.jpg,-0.2168,-0.0469,0.9624,4.977,-9.038,-5.55,102344.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-44-449,1761992624.4497907,images/image_2025-11-01_15-53-44-449_0447.jpg,-0.2383,0.0486,0.9937,10.893,-2.794,11.718,102344.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-44-961,1761992624.9619102,images/image_2025-11-01_15-53-44-961_0448.jpg,-0.2473,-0.0264,0.9456,-10.809,3.427,6.931,102344.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-45-432,1761992625.432564,images/image_2025-11-01_15-53-45-432_0449.jpg,-0.2544,0.0051,0.9524,-8.939,-5.282,8.908,102345.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-45-910,1761992625.9102786,images/image_2025-11-01_15-53-45-910_0450.jpg,-0.2605,0.0178,0.9402,-8.656,5.763,-25.099,102345.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-46-475,1761992626.476143,images/image_2025-11-01_15-53-46-475_0451.jpg,-0.2405,0.0071,1.021,8.366,-8.542,-12.275,102346.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-46-980,1761992626.9804475,images/image_2025-11-01_15-53-46-980_0452.jpg,-0.2034,0.0632,0.9167,-3.565,-7.595,4.038,102347.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-47-426,1761992627.4268184,images/image_2025-11-01_15-53-47-426_0453.jpg,-0.249,0.0396,1.1306,7.603,8.061,3.519,102347.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-47-857,1761992627.8580184,images/image_2025-11-01_15-53-47-857_0454.jpg,-0.2214,0.1306,1.011,-0.252,1.229,-2.55,102347.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-48-327,1761992628.3280413,images/image_2025-11-01_15-53-48-327_0455.jpg,-0.28,-0.1687,1.8142,-3.183,27.16,16.427,102348.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-48-790,1761992628.7903857,images/image_2025-11-01_15-53-48-790_0456.jpg,-0.1909,0.0542,1.0503,-10.878,-1.74,4.954,102348.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-49-297,1761992629.2978597,images/image_2025-11-01_15-53-49-297_0457.jpg,-0.2026,0.083,0.9517,-15.595,9.115,10.061,102349.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-49-772,1761992629.7722418,images/image_2025-11-01_15-53-49-772_0458.jpg,-0.1624,-0.0305,0.9675,-14.313,14.565,7.847,102349.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-50-289,1761992630.2897708,images/image_2025-11-01_15-53-50-289_0459.jpg,-0.1755,0.053,0.8638,-26.084,-7.313,-18.008,102350.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-50-694,1761992630.6947284,images/image_2025-11-01_15-53-50-694_0460.jpg,-0.22,0.0549,1.0249,-8.305,-8.962,-17.672,102350.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-51-178,1761992631.1785233,images/image_2025-11-01_15-53-51-178_0461.jpg,-0.2505,0.051,0.8315,2.855,-0.122,7.061,102351.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-51-651,1761992631.651433,images/image_2025-11-01_15-53-51-651_0462.jpg,-0.1702,0.0552,0.9707,23.153,6.725,8.084,102351.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-52-148,1761992632.1483276,images/image_2025-11-01_15-53-52-148_0463.jpg,-0.2661,0.001,1.0801,-23.725,-1.542,-14.824,102352.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-52-630,1761992632.630576,images/image_2025-11-01_15-53-52-630_0464.jpg,-0.1731,-0.0076,0.9866,-15.069,-2.351,-0.718,102352.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-53-130,1761992633.130903,images/image_2025-11-01_15-53-53-130_0465.jpg,-0.2026,0.041,0.9895,-11.519,7.511,6.641,102353.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-53-574,1761992633.5742855,images/image_2025-11-01_15-53-53-574_0466.jpg,-0.2153,-0.0869,1.0991,-4.656,4.611,19.542,102353.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-54-049,1761992634.0492215,images/image_2025-11-01_15-53-54-049_0467.jpg,-0.1921,0.1819,0.9875,10.87,7.588,11.008,102353.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-54-562,1761992634.562135,images/image_2025-11-01_15-53-54-562_0468.jpg,-0.2239,0.0916,1.0999,21.313,0.237,25.29,102354.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-55-059,1761992635.0597498,images/image_2025-11-01_15-53-55-059_0469.jpg,-0.1758,0.1494,1.1338,-33.046,11.176,9.389,102355.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-55-505,1761992635.5059836,images/image_2025-11-01_15-53-55-505_0470.jpg,-0.2349,0.0439,0.9873,-3.229,2.473,12.618,102355.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-56-033,1761992636.0333252,images/image_2025-11-01_15-53-56-033_0471.jpg,-0.1648,0.1475,0.896,-9.221,8.282,6.794,102356.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-56-538,1761992636.5388377,images/image_2025-11-01_15-53-56-538_0472.jpg,-0.2236,0.0439,1.0181,-10.198,-0.893,-18.817,102356.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-57-022,1761992637.0223808,images/image_2025-11-01_15-53-57-022_0473.jpg,-0.2063,0.0361,1.0105,-2.29,-3.71,-15.42,102357.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-57-509,1761992637.5091596,images/image_2025-11-01_15-53-57-509_0474.jpg,-0.2212,0.0396,0.9434,1.061,3.214,-34.863,102357.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-57-992,1761992637.9925005,images/image_2025-11-01_15-53-57-992_0475.jpg,-0.2092,0.1023,1.0203,3.588,-8.756,-47.366,102358.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-58-470,1761992638.4702883,images/image_2025-11-01_15-53-58-470_0476.jpg,-0.1499,-0.0247,1.0066,12.107,-11.061,-31.527,102358.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-58-958,1761992638.9581492,images/image_2025-11-01_15-53-58-958_0477.jpg,-0.2251,0.012,1.1052,-1.916,9.244,-41.237,102358.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-59-469,1761992639.4696295,images/image_2025-11-01_15-53-59-469_0478.jpg,-0.1489,0.1147,1.0063,-16.908,-3.771,-19.626,102359.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-53-59-908,1761992639.9086018,images/image_2025-11-01_15-53-59-908_0479.jpg,-0.0366,0.0667,0.938,5.611,4.092,-17.267,102359.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-00-403,1761992640.4038951,images/image_2025-11-01_15-54-00-403_0480.jpg,-0.1001,-0.0332,1.0366,2.84,0.397,-14.725,102400.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-00-880,1761992640.8806808,images/image_2025-11-01_15-54-00-880_0481.jpg,-0.1958,0.0342,1.1123,-8.832,3.748,-9.275,102400.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-01-425,1761992641.4251027,images/image_2025-11-01_15-54-01-425_0482.jpg,-0.0251,0.0833,0.9421,0.29,1.267,-33.031,102401.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-01-907,1761992641.9079013,images/image_2025-11-01_15-54-01-907_0483.jpg,-0.2075,0.0303,1.125,-3.649,2.695,-24.221,102401.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-02-484,1761992642.4846404,images/image_2025-11-01_15-54-02-484_0484.jpg,-0.0686,0.0161,1.0481,-2.26,6.023,-23.29,102402.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-03-012,1761992643.0128107,images/image_2025-11-01_15-54-03-012_0485.jpg,-0.0713,0.0442,0.947,13.626,-4.687,-32.977,102403.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-03-512,1761992643.5124285,images/image_2025-11-01_15-54-03-512_0486.jpg,-0.1506,0.1572,0.9272,2.321,-7.313,-32.069,102403.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-03-975,1761992643.975617,images/image_2025-11-01_15-54-03-975_0487.jpg,-0.1646,0.1404,0.9856,1.458,-0.069,-7.267,102404.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-04-488,1761992644.488295,images/image_2025-11-01_15-54-04-488_0488.jpg,-0.2725,0.3584,1.1123,-6.275,-3.725,17.893,102404.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-04-975,1761992644.9753036,images/image_2025-11-01_15-54-04-975_0489.jpg,-0.1453,0.0359,0.9829,-15.26,1.13,-23.489,102405.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-05-448,1761992645.4484932,images/image_2025-11-01_15-54-05-448_0490.jpg,-0.1111,-0.0303,0.8816,9.351,0.183,8.191,102405.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-05-899,1761992645.899824,images/image_2025-11-01_15-54-05-899_0491.jpg,-0.1599,0.2747,0.8557,5.74,1.076,-10.87,102405.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-06-321,1761992646.3213422,images/image_2025-11-01_15-54-06-321_0492.jpg,-0.1494,-0.1243,0.8811,-25.71,-3.527,-1.641,102406.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-06-869,1761992646.8693066,images/image_2025-11-01_15-54-06-869_0493.jpg,-0.2419,0.1826,0.811,-6.206,-34.305,5.641,102406.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-07-338,1761992647.3385005,images/image_2025-11-01_15-54-07-338_0494.jpg,0.0042,0.22,0.687,-1.634,6.176,8.321,102407.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-07-825,1761992647.8260653,images/image_2025-11-01_15-54-07-825_0495.jpg,-0.2808,0.1274,0.8914,0.298,-7.924,6.786,102407.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-08-304,1761992648.3043647,images/image_2025-11-01_15-54-08-304_0496.jpg,-0.2068,0.0769,0.9377,-5.771,-0.527,-2.641,102408.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-08-746,1761992648.7466798,images/image_2025-11-01_15-54-08-746_0497.jpg,-0.3132,0.0132,0.8508,-30.878,31.763,2.962,102408.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-09-261,1761992649.2620573,images/image_2025-11-01_15-54-09-261_0498.jpg,-0.2229,0.1636,1.1335,21.336,-3.611,1.229,102409.00,N/A,N/A,N/A,N/A,N/A,N/A,V
